node_id,ip_address,timestamp,latency_ms,throughput_mbps,total_storage_gb,free_storage_gb,latitude,longitude,distance_km,region
dc10,10.0.0.11,2025-08-17 05:43:36,55.42,75.6,1000,432.7,53.62690247547187,-5.781801169082938,44.18,dublin_area
dc11,10.0.0.12,2025-08-17 05:43:36,37.66,58.5,1000,488.9,53.04167953592058,-6.142016982919104,35.16,dublin_area
dc12,10.0.0.13,2025-08-17 05:43:36,22.96,62.7,1000,437.1,53.2200510225443,-5.970177260336887,24.09,dublin_area
dc13,10.0.0.14,2025-08-17 05:43:36,35.77,58.1,1000,437.1,53.70950604312561,-6.7039894966281945,49.6,dublin_area
dc14,10.0.0.15,2025-08-17 05:43:36,54.12,74.9,1000,490.1,52.95905225632519,-5.8828948577816575,50.21,dublin_area
dc15,10.0.0.16,2025-08-17 05:43:36,39.04,64.8,1000,430.7,52.89021931397009,-5.99794197785889,54.02,dublin_area
dc16,10.0.0.17,2025-08-17 05:43:36,17.65,71.8,1000,491.3,53.25773106135767,-6.336312653278991,11.42,dublin_area
dc17,10.0.0.18,2025-08-17 05:43:36,23.8,78.0,1000,476.8,53.26164784513087,-6.6692429896451655,28.89,dublin_area
dc18,10.0.0.19,2025-08-17 05:43:36,35.39,86.0,1000,513.7,53.41624292146023,-6.032551459437205,16.82,dublin_area
dc19,10.0.0.20,2025-08-17 05:43:36,53.94,67.7,1000,513.7,53.57971511057698,-6.332619060866406,26.01,dublin_area
dc20,10.0.0.21,2025-08-17 05:43:36,53.77,53.3,1000,461.9,53.60430948594687,-6.634597760674084,37.61,dublin_area
dc21,10.0.0.22,2025-08-17 05:43:36,25.8,70.4,1000,446.5,53.50295326340159,-6.402284753034634,19.46,dublin_area
dc22,10.0.0.23,2025-08-17 05:43:36,42.31,78.8,1000,505.3,53.74009206349038,-6.040421035604842,45.77,dublin_area
dc23,10.0.0.24,2025-08-17 05:43:36,26.8,66.9,1000,477.8,53.46151546344848,-6.673299276458851,30.06,dublin_area
dc24,10.0.0.25,2025-08-17 05:43:36,49.08,61.3,1000,502.8,53.67079311564046,-6.719331189876826,46.85,dublin_area
dc25,10.0.0.26,2025-08-17 05:43:36,18.3,76.8,1000,465.6,53.46047356839236,-6.452572519489839,17.72,dublin_area
dc26,10.0.0.27,2025-08-17 05:43:36,22.69,72.3,1000,504.8,53.01972131856087,-6.093991191431208,38.34,dublin_area
dc27,10.0.0.28,2025-08-17 05:43:36,41.37,81.5,1000,459.8,53.325825192175344,-6.126749633151039,9.26,dublin_area
dc28,10.0.0.29,2025-08-17 05:43:36,32.27,68.2,1000,434.0,53.59694545511959,-6.346654920462031,28.07,dublin_area
dc29,10.0.0.30,2025-08-17 05:43:36,53.31,79.9,1000,480.7,53.029528442099874,-6.396638644772494,36.75,dublin_area
dc30,10.0.0.31,2025-08-17 05:43:36,14.56,59.4,1000,456.5,53.516447007514685,-6.396169869600081,20.6,dublin_area
dc31,10.0.0.32,2025-08-17 05:43:36,32.6,70.2,1000,490.7,52.91904529018997,-6.061402580129668,49.7,dublin_area
dc32,10.0.0.33,2025-08-17 05:43:36,35.19,64.3,1000,509.7,53.82601684829334,-6.324638563280247,53.12,dublin_area
dc33,10.0.0.34,2025-08-17 05:43:36,44.22,80.3,1000,455.7,53.525607937040924,-6.470737254635517,24.01,dublin_area
dc34,10.0.0.35,2025-08-17 05:43:36,37.74,73.4,1000,530.3,53.18583413340402,-5.857329176413304,32.41,dublin_area
dc35,10.0.0.36,2025-08-17 05:43:36,20.95,64.6,1000,445.2,53.417225815348864,-6.040352606611442,16.4,dublin_area
dc36,10.0.0.37,2025-08-17 05:43:36,39.65,58.0,1000,516.7,53.44621910065236,-6.081463930557054,15.99,dublin_area
dc37,10.0.0.38,2025-08-17 05:43:36,14.97,53.7,1000,467.3,52.875171769591624,-5.786606480643538,61.52,dublin_area
dc38,10.0.0.39,2025-08-17 05:43:36,42.54,63.7,1000,488.1,53.24274196689511,-6.063352253568872,17.69,dublin_area
dc39,10.0.0.40,2025-08-17 05:43:36,50.48,65.1,1000,519.3,53.407384424439684,-6.439347782562289,13.49,dublin_area
dc40,10.0.0.41,2025-08-17 05:43:36,51.12,58.6,1000,465.2,53.09219162526206,-6.354406286077644,29.32,dublin_area
dc41,10.0.0.42,2025-08-17 05:43:36,31.13,70.9,1000,522.4,53.409849759669676,-6.273018689545731,6.73,dublin_area
dc42,10.0.0.43,2025-08-17 05:43:36,14.76,68.0,1000,442.1,53.366482957570135,-6.4179062812925665,10.62,dublin_area
dc43,10.0.0.44,2025-08-17 05:43:36,43.14,64.7,1000,490.1,52.87099814358019,-6.28035712715756,53.26,dublin_area
dc44,10.0.0.45,2025-08-17 05:43:36,26.16,56.0,1000,475.4,53.222519305916066,-6.446514547312744,18.8,dublin_area
dc45,10.0.0.46,2025-08-17 05:43:36,29.48,51.9,1000,482.3,53.60648962634991,-5.862780766610707,38.82,dublin_area
dc46,10.0.0.47,2025-08-17 05:43:36,21.64,71.8,1000,460.1,52.9443947118684,-6.260449889767247,45.08,dublin_area
dc47,10.0.0.48,2025-08-17 05:43:36,25.9,79.8,1000,520.6,53.65088606772766,-6.630887278921764,41.49,dublin_area
dc48,10.0.0.49,2025-08-17 05:43:36,40.44,48.1,1000,499.4,53.84615036500219,-5.7658913124263185,64.11,dublin_area
dc49,10.0.0.50,2025-08-17 05:43:36,16.03,49.2,1000,528.0,53.110502525727476,-6.007383240192096,31.49,dublin_area
dc50,10.0.0.51,2025-08-17 05:43:36,50.46,66.1,1000,521.3,53.01655406264866,-6.656812154217716,45.51,dublin_area
dc1,10.0.0.2,2025-08-17 05:44:06,18.69,73.9,1000,506.6,52.88808727938191,-6.105551605635644,52.37,dublin_area
dc2,10.0.0.3,2025-08-17 05:44:06,51.0,64.8,1000,443.6,53.33183185799648,-6.569112018595961,20.6,dublin_area
dc3,10.0.0.4,2025-08-17 05:44:06,47.01,67.9,1000,468.1,53.0967895301472,-5.786468840318606,42.27,dublin_area
dc4,10.0.0.5,2025-08-17 05:44:06,10.68,84.1,1000,508.2,53.06130349018377,-5.855891872073146,41.89,dublin_area
dc5,10.0.0.6,2025-08-17 05:44:06,27.74,47.3,1000,485.5,53.060395867977945,-6.202292312778569,32.41,dublin_area
dc6,10.0.0.7,2025-08-17 05:44:06,53.01,66.3,1000,469.5,53.31995476500253,-6.056658679694965,13.92,dublin_area
dc7,10.0.0.8,2025-08-17 05:44:06,12.73,86.4,1000,520.2,53.0711761406366,-6.226372450335339,31.06,dublin_area
dc8,10.0.0.9,2025-08-17 05:44:06,40.92,61.6,1000,463.4,52.944227634792185,-6.283588277815874,45.12,dublin_area
dc9,10.0.0.10,2025-08-17 05:44:06,55.14,58.0,1000,486.0,53.53768675793506,-6.212105578604019,21.13,dublin_area
dc10,10.0.0.11,2025-08-17 05:44:06,23.79,56.4,1000,502.7,53.660401996933125,-5.976762675129271,39.3,dublin_area
dc11,10.0.0.12,2025-08-17 05:44:06,42.09,72.0,1000,504.4,52.95911374473995,-6.015848101510167,46.4,dublin_area
dc12,10.0.0.13,2025-08-17 05:44:06,50.36,84.8,1000,448.0,53.212019133726976,-6.663986958027572,30.9,dublin_area
dc13,10.0.0.14,2025-08-17 05:44:06,55.77,77.8,1000,512.1,53.552344744454174,-5.779986404185016,38.97,dublin_area
dc14,10.0.0.15,2025-08-17 05:44:06,51.04,50.7,1000,453.5,53.45954689896091,-6.076296253437395,17.25,dublin_area
dc15,10.0.0.16,2025-08-17 05:44:06,41.89,80.0,1000,494.5,53.29122743669331,-6.026610240038979,16.83,dublin_area
dc16,10.0.0.17,2025-08-17 05:44:06,28.03,49.3,1000,483.5,53.1414949236073,-6.614562160751954,33.05,dublin_area
dc17,10.0.0.18,2025-08-17 05:44:06,16.04,47.0,1000,472.7,53.30951467495293,-6.417611844116788,11.37,dublin_area
dc18,10.0.0.19,2025-08-17 05:44:06,19.11,55.1,1000,450.1,53.383026118245894,-6.114566478692181,10.35,dublin_area
dc19,10.0.0.20,2025-08-17 05:44:06,18.61,86.3,1000,445.2,53.69893538878062,-6.0829317330195005,40.55,dublin_area
dc20,10.0.0.21,2025-08-17 05:44:06,39.8,51.0,1000,507.4,53.49373365161679,-5.992915184922229,23.88,dublin_area
dc21,10.0.0.22,2025-08-17 05:44:06,24.4,58.3,1000,501.8,53.3145528636497,-5.953847390785886,20.72,dublin_area
dc22,10.0.0.23,2025-08-17 05:44:06,49.79,85.8,1000,475.7,53.61333272695696,-6.14448830348749,30.29,dublin_area
dc23,10.0.0.24,2025-08-17 05:44:06,18.44,50.9,1000,449.0,53.47203657465242,-6.134560957637385,15.94,dublin_area
dc24,10.0.0.25,2025-08-17 05:44:06,18.27,78.9,1000,484.1,53.11090367319658,-6.3423448157322335,27.12,dublin_area
dc25,10.0.0.26,2025-08-17 05:44:06,18.0,65.3,1000,473.5,53.44195262959775,-6.430883704682974,15.26,dublin_area
dc26,10.0.0.27,2025-08-17 05:44:06,34.71,61.9,1000,473.3,53.344719560744835,-6.710887938495826,29.92,dublin_area
dc27,10.0.0.28,2025-08-17 05:44:06,14.27,78.1,1000,505.4,53.77918754698129,-6.734545644580639,57.1,dublin_area
dc28,10.0.0.29,2025-08-17 05:44:06,23.13,57.3,1000,507.0,52.92486443135242,-5.853926485819208,54.47,dublin_area
dc29,10.0.0.30,2025-08-17 05:44:06,52.23,59.1,1000,432.3,53.544456871200154,-6.33827348721858,22.25,dublin_area
dc30,10.0.0.31,2025-08-17 05:44:06,24.02,73.1,1000,492.8,53.59451927452898,-6.1288417124952455,28.57,dublin_area
dc31,10.0.0.32,2025-08-17 05:44:06,23.7,69.8,1000,507.4,53.3717717796579,-5.767997290438066,32.76,dublin_area
dc32,10.0.0.33,2025-08-17 05:44:06,34.05,80.8,1000,476.2,53.27666914879268,-5.778642192735069,33.01,dublin_area
dc33,10.0.0.34,2025-08-17 05:44:06,48.84,66.0,1000,466.7,53.48050525619951,-6.486979876306472,20.9,dublin_area
dc34,10.0.0.35,2025-08-17 05:44:06,39.18,56.7,1000,470.4,53.75348999209072,-6.526430819664906,48.21,dublin_area
dc35,10.0.0.36,2025-08-17 05:44:06,24.06,66.8,1000,491.4,53.286070539283386,-6.683750537239411,29.01,dublin_area
dc36,10.0.0.37,2025-08-17 05:44:06,54.41,83.9,1000,461.4,52.90912446587119,-6.306910554941477,49.1,dublin_area
dc37,10.0.0.38,2025-08-17 05:44:06,49.53,53.0,1000,518.2,52.980909251809656,-6.740597791579239,52.04,dublin_area
dc38,10.0.0.39,2025-08-17 05:44:06,55.23,81.4,1000,437.6,53.11119995874985,-6.230162065070031,26.61,dublin_area
dc39,10.0.0.40,2025-08-17 05:44:06,15.77,54.2,1000,526.4,53.72598933999153,-6.292839763688083,41.89,dublin_area
dc40,10.0.0.41,2025-08-17 05:44:06,45.37,54.0,1000,480.1,53.038872988667926,-6.677163859757663,44.35,dublin_area
dc41,10.0.0.42,2025-08-17 05:44:06,29.03,63.1,1000,471.9,52.9905649987402,-6.160078588363485,40.5,dublin_area
dc42,10.0.0.43,2025-08-17 05:44:06,56.34,63.7,1000,478.1,53.672731925938905,-6.392767395377203,36.96,dublin_area
dc43,10.0.0.44,2025-08-17 05:44:06,16.84,85.2,1000,450.0,53.56589811605617,-6.754732139030747,40.61,dublin_area
dc44,10.0.0.45,2025-08-17 05:44:06,27.7,60.0,1000,523.1,53.05856586498297,-6.374325456041699,33.26,dublin_area
dc45,10.0.0.46,2025-08-17 05:44:06,45.33,61.5,1000,465.6,53.26482051730858,-6.6909851427065155,30.14,dublin_area
dc46,10.0.0.47,2025-08-17 05:44:06,24.24,50.0,1000,435.7,53.11276934320227,-6.175883242303934,26.95,dublin_area
dc47,10.0.0.48,2025-08-17 05:44:06,26.37,62.6,1000,434.5,53.03860033118598,-6.624207109876578,42.25,dublin_area
dc48,10.0.0.49,2025-08-17 05:44:06,48.18,72.5,1000,454.7,53.10217406702366,-5.921841602385519,35.58,dublin_area
dc49,10.0.0.50,2025-08-17 05:44:06,42.49,77.9,1000,498.2,53.51158463719261,-6.497124764123008,23.87,dublin_area
dc50,10.0.0.51,2025-08-17 05:44:06,53.5,56.4,1000,518.4,52.939349887426836,-6.679558715884719,53.52,dublin_area
dc1,10.0.0.2,2025-08-17 05:44:36,36.99,82.9,1000,521.6,53.30127479130017,-6.1714764537256155,7.99,dublin_area
dc2,10.0.0.3,2025-08-17 05:44:36,31.56,55.2,1000,522.9,52.85658996914225,-5.918221505010309,59.41,dublin_area
dc3,10.0.0.4,2025-08-17 05:44:36,24.19,68.8,1000,451.9,52.88431907815977,-6.233866577259245,51.79,dublin_area
dc4,10.0.0.5,2025-08-17 05:44:36,16.82,85.6,1000,487.6,53.11031712353427,-6.578188002127194,34.01,dublin_area
dc5,10.0.0.6,2025-08-17 05:44:36,55.26,80.5,1000,525.0,53.11780661194108,-6.539731807032831,31.8,dublin_area
dc6,10.0.0.7,2025-08-17 05:44:36,17.65,74.1,1000,441.2,53.145782029416104,-5.857373518463597,35.12,dublin_area
dc7,10.0.0.8,2025-08-17 05:44:36,43.9,82.4,1000,513.6,53.67828746678886,-6.652328410739105,44.79,dublin_area
dc8,10.0.0.9,2025-08-17 05:44:36,29.43,69.1,1000,435.0,53.5255312873482,-6.289857813290127,19.64,dublin_area
dc9,10.0.0.10,2025-08-17 05:44:36,27.01,52.2,1000,486.5,53.24269312271903,-6.425511367103751,16.2,dublin_area
dc10,10.0.0.11,2025-08-17 05:44:36,13.81,79.0,1000,513.5,53.6546668361383,-6.3262943903920865,34.18,dublin_area
dc11,10.0.0.12,2025-08-17 05:44:36,33.18,80.4,1000,472.0,52.85940543373173,-6.380763314910746,55.12,dublin_area
dc12,10.0.0.13,2025-08-17 05:44:36,46.99,61.7,1000,487.5,52.96125428696762,-6.035803446230088,45.72,dublin_area
dc13,10.0.0.14,2025-08-17 05:44:36,41.45,49.1,1000,489.7,53.63035582620111,-6.092515288940616,33.11,dublin_area
dc14,10.0.0.15,2025-08-17 05:44:36,13.89,48.1,1000,520.7,53.22984603917586,-5.94906877887769,24.61,dublin_area
dc15,10.0.0.16,2025-08-17 05:44:36,21.43,80.6,1000,503.9,53.32066573708891,-6.130699087681926,9.19,dublin_area
dc16,10.0.0.17,2025-08-17 05:44:36,39.03,76.5,1000,467.1,53.4632262365781,-5.970466180459027,22.98,dublin_area
dc17,10.0.0.18,2025-08-17 05:44:36,25.71,81.2,1000,520.7,53.42938716916769,-5.920594999156964,24.2,dublin_area
dc18,10.0.0.19,2025-08-17 05:44:36,32.68,83.0,1000,453.5,53.45935345606456,-5.79828399038295,32.96,dublin_area
dc19,10.0.0.20,2025-08-17 05:44:36,53.0,47.9,1000,507.4,53.238763512925814,-6.7459324357378465,34.56,dublin_area
dc20,10.0.0.21,2025-08-17 05:44:36,54.19,52.1,1000,433.6,53.53833729964268,-5.851061907300735,34.26,dublin_area
dc21,10.0.0.22,2025-08-17 05:44:36,45.31,57.1,1000,489.8,53.3923768008226,-5.873674452388243,26.08,dublin_area
dc22,10.0.0.23,2025-08-17 05:44:36,18.57,63.8,1000,521.9,53.47040945613829,-5.813117928304089,32.53,dublin_area
dc23,10.0.0.24,2025-08-17 05:44:36,34.91,55.1,1000,466.3,52.86413135497882,-6.385055351481321,54.64,dublin_area
dc24,10.0.0.25,2025-08-17 05:44:36,43.38,52.6,1000,505.1,52.996005991541494,-6.021207665311245,42.45,dublin_area
dc25,10.0.0.26,2025-08-17 05:44:36,49.22,70.5,1000,448.4,53.54174274746866,-5.765278112223744,39.12,dublin_area
dc26,10.0.0.27,2025-08-17 05:44:36,48.51,63.5,1000,523.0,53.44776408864153,-5.941113979687469,23.8,dublin_area
dc27,10.0.0.28,2025-08-17 05:44:36,56.15,71.4,1000,470.7,53.29475178858709,-5.948983187414737,21.56,dublin_area
dc28,10.0.0.29,2025-08-17 05:44:36,52.75,59.9,1000,529.8,53.00977358247388,-6.395492892631132,38.87,dublin_area
dc29,10.0.0.30,2025-08-17 05:44:36,33.76,71.1,1000,450.5,53.03164249291657,-6.219001549319975,35.48,dublin_area
dc30,10.0.0.31,2025-08-17 05:44:36,15.88,47.7,1000,510.7,53.50385645130325,-6.2417527475628605,17.17,dublin_area
dc31,10.0.0.32,2025-08-17 05:44:36,48.07,70.4,1000,498.8,53.00616664223425,-6.549953205364578,42.81,dublin_area
dc32,10.0.0.33,2025-08-17 05:44:36,27.01,48.0,1000,516.4,52.983353548458346,-6.273707725069338,40.76,dublin_area
dc33,10.0.0.34,2025-08-17 05:44:36,40.05,81.9,1000,519.2,53.79360582170725,-5.9067894063545126,54.59,dublin_area
dc34,10.0.0.35,2025-08-17 05:44:36,43.16,57.1,1000,522.9,53.50401869501744,-6.094661711617736,20.36,dublin_area
dc35,10.0.0.36,2025-08-17 05:44:36,19.54,50.4,1000,529.5,53.587412235264445,-6.0615139547065695,29.52,dublin_area
dc36,10.0.0.37,2025-08-17 05:44:36,31.6,79.3,1000,489.7,53.764432046100204,-5.760510868127309,56.7,dublin_area
dc37,10.0.0.38,2025-08-17 05:44:36,41.9,66.7,1000,495.2,52.99378375315761,-5.863823973011463,47.6,dublin_area
dc38,10.0.0.39,2025-08-17 05:44:36,55.6,74.4,1000,438.7,53.739358148716846,-5.964815692374595,47.51,dublin_area
dc39,10.0.0.40,2025-08-17 05:44:36,13.91,86.4,1000,467.8,52.96481834013362,-5.846251027725726,50.94,dublin_area
dc40,10.0.0.41,2025-08-17 05:44:36,38.34,62.0,1000,440.9,52.85096156806873,-6.562000300282853,59.01,dublin_area
dc41,10.0.0.42,2025-08-17 05:44:36,46.47,60.2,1000,439.5,53.72608027055678,-6.309509944534408,41.97,dublin_area
dc42,10.0.0.43,2025-08-17 05:44:36,43.01,78.9,1000,494.1,53.178233441596134,-6.457017718272336,23.13,dublin_area
dc43,10.0.0.44,2025-08-17 05:44:36,57.02,67.2,1000,503.0,53.253819312838296,-6.586534270006026,24.16,dublin_area
dc44,10.0.0.45,2025-08-17 05:44:36,44.24,74.1,1000,488.8,53.12404181164751,-6.115916373894205,26.88,dublin_area
dc45,10.0.0.46,2025-08-17 05:44:36,20.11,52.3,1000,514.7,53.47534925158872,-6.224249057988016,14.16,dublin_area
dc46,10.0.0.47,2025-08-17 05:44:36,56.13,48.2,1000,484.2,53.764954339524735,-6.7443274153164605,56.15,dublin_area
dc47,10.0.0.48,2025-08-17 05:44:36,38.04,81.9,1000,527.1,53.36316532144382,-6.404422687339294,9.68,dublin_area
dc48,10.0.0.49,2025-08-17 05:44:36,28.0,62.1,1000,448.9,53.037085184481995,-6.683391690586988,44.76,dublin_area
dc49,10.0.0.50,2025-08-17 05:44:36,35.04,59.5,1000,528.8,53.59795433248939,-5.884476999832591,37.15,dublin_area
dc50,10.0.0.51,2025-08-17 05:44:36,49.84,61.5,1000,493.7,53.80975899547493,-5.898606069874187,56.44,dublin_area
dc1,10.0.0.2,2025-08-17 05:45:06,31.77,79.4,1000,477.3,52.88217689254317,-6.210599202008521,52.1,dublin_area
dc2,10.0.0.3,2025-08-17 05:45:06,51.0,81.6,1000,494.3,53.491426700215285,-6.156103245922602,17.2,dublin_area
dc3,10.0.0.4,2025-08-17 05:45:06,31.9,82.5,1000,498.3,52.90378546587084,-5.763908939718732,59.64,dublin_area
dc4,10.0.0.5,2025-08-17 05:45:06,19.67,86.5,1000,458.7,53.69063951010585,-5.788874829843321,49.07,dublin_area
dc5,10.0.0.6,2025-08-17 05:45:06,54.29,50.3,1000,444.4,52.90728216918403,-6.2334494757103736,49.24,dublin_area
dc6,10.0.0.7,2025-08-17 05:45:06,48.6,53.4,1000,430.9,53.27037657935784,-5.957029928832356,22.0,dublin_area
dc7,10.0.0.8,2025-08-17 05:45:06,14.84,68.6,1000,506.7,53.75099653969331,-6.051678045386197,46.69,dublin_area
dc8,10.0.0.9,2025-08-17 05:45:06,42.49,55.5,1000,469.1,53.039950871638986,-6.562117024402527,39.89,dublin_area
dc9,10.0.0.10,2025-08-17 05:45:06,45.99,67.6,1000,434.3,53.504524175564555,-6.451096316656006,21.35,dublin_area
dc10,10.0.0.11,2025-08-17 05:45:06,14.13,84.5,1000,515.6,53.10482166340931,-6.272790693272715,27.25,dublin_area
dc11,10.0.0.12,2025-08-17 05:45:06,51.12,68.8,1000,484.2,53.053364104721474,-6.750282513742402,46.39,dublin_area
dc12,10.0.0.13,2025-08-17 05:45:06,20.34,79.0,1000,482.3,53.44612199995535,-6.513870235060192,19.93,dublin_area
dc13,10.0.0.14,2025-08-17 05:45:06,49.0,78.9,1000,525.2,53.25228016217882,-5.788364406679378,33.18,dublin_area
dc14,10.0.0.15,2025-08-17 05:45:06,36.02,61.0,1000,520.9,53.509521708775736,-6.674593272235711,32.69,dublin_area
dc15,10.0.0.16,2025-08-17 05:45:06,47.45,75.1,1000,432.7,53.2682920921598,-5.918979275914926,24.42,dublin_area
dc16,10.0.0.17,2025-08-17 05:45:06,54.54,74.4,1000,518.3,53.147667523797935,-6.010331605004998,27.96,dublin_area
dc17,10.0.0.18,2025-08-17 05:45:06,15.63,75.3,1000,470.8,53.47701897703497,-6.582147160381847,25.6,dublin_area
dc18,10.0.0.19,2025-08-17 05:45:06,47.86,52.3,1000,515.8,53.527873244507546,-6.736247036698021,37.23,dublin_area
dc19,10.0.0.20,2025-08-17 05:45:06,46.69,57.6,1000,467.0,53.558925464824846,-5.882814507944224,34.14,dublin_area
dc20,10.0.0.21,2025-08-17 05:45:06,52.96,63.5,1000,484.4,52.9631199661201,-6.252034796836793,43.0,dublin_area
dc21,10.0.0.22,2025-08-17 05:45:06,50.39,47.2,1000,503.6,53.30991538835068,-6.566036485283618,20.78,dublin_area
dc22,10.0.0.23,2025-08-17 05:45:06,42.53,51.3,1000,471.6,53.5722917187384,-5.955016025989101,31.95,dublin_area
dc23,10.0.0.24,2025-08-17 05:45:06,30.7,83.4,1000,491.2,53.13038803880511,-6.337501226371842,24.93,dublin_area
dc24,10.0.0.25,2025-08-17 05:45:06,17.21,66.9,1000,492.8,53.733615569464895,-6.4109433068168595,43.82,dublin_area
dc25,10.0.0.26,2025-08-17 05:45:06,18.31,85.1,1000,525.5,53.75862199124575,-6.458816941575259,47.31,dublin_area
dc26,10.0.0.27,2025-08-17 05:45:06,49.77,53.3,1000,513.6,52.99559021711694,-5.767908532956326,51.27,dublin_area
dc27,10.0.0.28,2025-08-17 05:45:06,50.46,69.4,1000,449.0,53.439537461964306,-6.012425363066831,19.23,dublin_area
dc28,10.0.0.29,2025-08-17 05:45:06,44.62,51.0,1000,467.2,53.22197117690353,-6.35206543432615,15.47,dublin_area
dc29,10.0.0.30,2025-08-17 05:45:06,36.0,51.1,1000,516.5,53.689672839829385,-6.55011044873227,42.37,dublin_area
dc30,10.0.0.31,2025-08-17 05:45:06,31.82,86.7,1000,490.2,53.33816488475315,-5.962785736033768,19.79,dublin_area
dc31,10.0.0.32,2025-08-17 05:45:06,39.48,50.4,1000,474.2,53.6344138252952,-6.052571686383903,34.5,dublin_area
dc32,10.0.0.33,2025-08-17 05:45:06,35.67,73.8,1000,472.7,53.82859919954518,-6.692234376212797,60.39,dublin_area
dc33,10.0.0.34,2025-08-17 05:45:06,15.06,78.2,1000,504.7,53.63936359574644,-5.799590925898838,44.33,dublin_area
dc34,10.0.0.35,2025-08-17 05:45:06,46.71,55.7,1000,528.1,53.4900203353535,-6.209779826925414,15.95,dublin_area
dc35,10.0.0.36,2025-08-17 05:45:06,49.94,61.5,1000,468.9,53.20333842116199,-6.449539530547995,20.58,dublin_area
dc36,10.0.0.37,2025-08-17 05:45:06,53.67,50.1,1000,511.4,53.51041024881769,-6.14624585181582,19.39,dublin_area
dc37,10.0.0.38,2025-08-17 05:45:06,33.85,48.1,1000,507.1,53.757551812864754,-6.624831876249965,51.34,dublin_area
dc38,10.0.0.39,2025-08-17 05:45:06,45.9,66.5,1000,430.9,53.31687066001197,-6.5591165807569585,20.18,dublin_area
dc39,10.0.0.40,2025-08-17 05:45:06,53.06,83.6,1000,476.4,53.05790935532289,-6.662989121974547,42.1,dublin_area
dc40,10.0.0.41,2025-08-17 05:45:06,15.46,85.9,1000,450.0,53.12431375936414,-5.9455351214416545,32.67,dublin_area
dc41,10.0.0.42,2025-08-17 05:45:06,51.52,80.4,1000,467.1,53.409849970031395,-6.192548047858743,8.05,dublin_area
dc42,10.0.0.43,2025-08-17 05:45:06,32.14,48.5,1000,489.8,53.832357285457405,-6.093170183831672,54.78,dublin_area
dc43,10.0.0.44,2025-08-17 05:45:06,20.05,59.8,1000,529.9,53.716449126352515,-5.864322773366086,48.45,dublin_area
dc44,10.0.0.45,2025-08-17 05:45:06,41.49,78.4,1000,434.0,53.58810980307178,-6.131879485071391,27.83,dublin_area
dc45,10.0.0.46,2025-08-17 05:45:06,31.66,63.8,1000,505.8,53.24923742089444,-6.108428637319088,15.06,dublin_area
dc46,10.0.0.47,2025-08-17 05:45:06,14.89,56.8,1000,434.1,53.77268613928014,-6.608405663814372,52.34,dublin_area
dc47,10.0.0.48,2025-08-17 05:45:06,21.68,79.3,1000,462.3,52.88085994565621,-5.892694566339266,57.63,dublin_area
dc48,10.0.0.49,2025-08-17 05:45:06,43.01,52.2,1000,506.3,52.93487114980939,-5.919910716221676,51.42,dublin_area
dc49,10.0.0.50,2025-08-17 05:45:06,46.77,77.2,1000,452.7,53.20884545888076,-6.419645329793249,18.92,dublin_area
dc50,10.0.0.51,2025-08-17 05:45:06,33.49,49.3,1000,498.5,53.32387973657551,-6.0055125544126975,17.16,dublin_area
dc1,10.0.0.2,2025-08-17 05:45:36,25.58,75.6,1000,515.1,53.29147790921733,-6.350109532664473,8.81,dublin_area
dc2,10.0.0.3,2025-08-17 05:45:36,22.26,80.9,1000,513.4,53.26828240650334,-5.893486064541086,26.0,dublin_area
dc3,10.0.0.4,2025-08-17 05:45:36,18.72,66.1,1000,496.2,53.696259543652424,-5.900898679570592,45.26,dublin_area
dc4,10.0.0.5,2025-08-17 05:45:36,45.62,76.6,1000,465.4,53.11068853351757,-6.4319016127527835,28.94,dublin_area
dc5,10.0.0.6,2025-08-17 05:45:36,17.92,53.1,1000,431.8,53.457971129840956,-5.83872309172637,30.43,dublin_area
dc6,10.0.0.7,2025-08-17 05:45:36,34.83,71.5,1000,447.9,53.03232718276472,-5.884590718709894,43.27,dublin_area
